query_id	query_length	gc_content	matching_length	status	target_id	sum_normalized_score	disqualifier	Round1_discard	OrphanOverride_discard	Mash_Redundancy_discard	Score_retain	Mash_retain	Size_retain	OrphanRecovery_retain	Unique_retain
ptg001826l	103203	36.967917599294594	13549	ALIGNED_DISCARDED	Scaffold_4996	0.1114793174617017	ptg003074l	True	True	False	False	False	False	False	False
ptg001827l	203532	39.41149303303658	12632	ALIGNED_DISCARDED	Ch_9	0.05716054477919934	ptg001517l	True	True	False	False	False	False	False	False
ptg001828l	49643	36.61543420018935	13272	ALIGNED_RETAINED	Scaffold_125	0.24190721753318695		False	False	False	True	False	False	False	False
ptg001829l	230783	38.937876706689835	15294	ALIGNED_DISCARDED	Scaffold_260	0.05056698283669074	ptg001413l	True	False	False	False	False	False	False	False
ptg001830l	51563	38.23865950390784	25912	ALIGNED_RETAINED	Ch_1	0.24744487326183504		False	False	False	False	True	False	False	False
ptg001831l	365889	40.63254156315166	157391	ALIGNED_RETAINED	Ch_1	0.13729027109314573		False	False	False	True	True	False	False	False
ptg001832l	154953	41.48935483662788	29774	ALIGNED_RETAINED	Ch_5	0.0873361599969023		False	False	False	False	True	False	False	False
ptg001833l	449932	46.062516113546046	43467	ALIGNED_RETAINED	Ch_7	0.040468337437657244		False	False	False	False	True	False	False	False
ptg001834l	189727	39.926842252288814	67589	ALIGNED_RETAINED	Ch_1	0.15588187237451706		False	False	False	False	False	False	False	False
ptg001835l	77885	38.08949091609424	9929	ALIGNED_DISCARDED	Ch_3	0.09110868588303267	ptg001754l	True	True	False	False	False	False	False	False
ptg001836l	178742	37.72980049456759	156943	ALIGNED_RETAINED	Ch_11	0.6970437837777355		False	False	False	True	False	False	False	False
ptg001837l	716431	45.9379898413106	51326	ALIGNED_RETAINED	Ch_7	0.04782316789753654		False	False	False	True	True	False	False	False
ptg001838l	89638	39.46205850197461	79772	ALIGNED_RETAINED	Ch_7	0.2691269327740467		False	False	False	False	False	False	False	False
ptg001839l	302926	47.877699504169335	10575	ALIGNED_RETAINED	Scaffold_5938	0.02730369793282848		False	False	False	True	False	False	False	False
ptg001840l	166014	43.037936559567264	11985	ALIGNED_DISCARDED	Ch_2	0.05655547122531834	ptg002570l	True	True	False	False	False	False	False	False
ptg001841l	85475	45.7233109096227	8768	ALIGNED_DISCARDED	Scaffold_426	0.0623574144486692	ptg003206l	True	False	False	False	False	False	False	False
ptg001842l	65080	36.38291333743086	54726	ALIGNED_RETAINED	Ch_3	0.20719114935464045		False	False	False	False	True	False	False	False
ptg001843l	88907	40.78643976289831	5377	ALIGNED_RETAINED	Ch_2	0.03390059275422633		False	False	False	False	True	False	False	False
ptg001844l	201220	41.39349965212206	143115	ALIGNED_RETAINED	Ch_10	0.45529768412682636		False	False	False	True	False	False	False	False
ptg001845l	25320	46.556082148499215	12131	ALIGNED_RETAINED	Scaffold_315	0.2329778830963665		False	False	False	True	False	False	False	False
ptg001846l	190885	38.319406972784655	13882	ALIGNED_RETAINED	Scaffold_102	0.04780889016947377		False	False	False	True	False	False	False	False
ptg001847l	93595	37.58640953042363	56401	ALIGNED_RETAINED	Ch_2	0.4233025268443827		False	False	False	False	False	False	False	False
ptg001848l	217121	39.355014024437985	18004	ALIGNED_DISCARDED	Scaffold_4292	0.06321359978997886	ptg002155l	True	True	False	False	False	False	False	False
ptg001849l	72478	47.00046910786722	9965	ALIGNED_DISCARDED	Scaffold_399	0.07538839371947349	ptg003397l	True	True	False	False	False	False	False	False
ptg001850c	24141	47.05273186694834	8812	ALIGNED_RETAINED	Scaffold_843	0.29820637090427077		False	False	False	True	False	False	False	False
ptg001851l	75584	44.44591447925487	9965	ALIGNED_DISCARDED	Scaffold_399	0.06796411939034716	ptg003397l	True	True	False	False	False	False	False	False
ptg001852c	28768	46.96537819799778	10399	ALIGNED_DISCARDED	Scaffold_850	0.24071885428253614	ptg002922c	True	False	False	False	False	False	False	False
ptg001853l	67343	40.68425820055537	13345	ALIGNED_DISCARDED	Scaffold_4808	0.13943542758712857	ptg003168l	True	True	False	False	False	False	False	False
ptg001854l	390469	38.91422878640814	20200	ALIGNED_RETAINED	Scaffold_65	0.04098660841193539		False	False	False	True	False	False	False	False
ptg001855l	174432	38.98768574573473	14972	ALIGNED_RETAINED	Ch_4	0.07248669968813062		True	True	False	True	True	False	True	False
ptg001856l	146235	39.47208260676309	8108	ALIGNED_DISCARDED	Scaffold_5239	0.041433309399254624	ptg002106l	True	True	False	False	False	False	False	False
ptg001857l	115230	40.014753102490666	9318	ALIGNED_RETAINED	Scaffold_1550	0.03971188058665278		False	False	False	False	True	False	False	False
ptg001858l	268843	41.247121926179965	27211	ALIGNED_RETAINED	Ch_5	0.08372172606316698		False	False	False	False	False	False	False	True
ptg001859l	99620	39.16382252559727	5470	ALIGNED_RETAINED	Scaffold_4832	0.047460349327444286		False	False	False	False	False	False	False	True
ptg001860l	74470	42.23579965086612	34288	ALIGNED_RETAINED	Scaffold_5546	0.21059487041761785		False	False	False	False	False	False	False	True
ptg001861c	22765	46.8745881836152	9965	ALIGNED_DISCARDED	Scaffold_399	0.2140127388535032	ptg003397l	True	True	False	False	False	False	False	False
ptg001862l	40637	51.78285798656397	20384	ALIGNED_DISCARDED	Scaffold_72	0.2110638088441568	ptg003231l	True	True	False	False	False	False	False	False
ptg001863l	80514	37.713937948679735	4518	ALIGNED_DISCARDED	Ch_8	0.05550587475470105	ptg001865l	True	False	False	False	False	False	False	False
ptg001864l	22585	55.107372149656854	10177	ALIGNED_DISCARDED	Scaffold_72	0.321983617445207	ptg003089l	True	True	False	False	False	False	False	False
ptg001865l	13721	36.112528241381824	4518	ALIGNED_RETAINED	Ch_8	0.3271627432402886		False	False	False	True	True	False	False	False
ptg001866l	55165	38.96492341158343	17703	ALIGNED_RETAINED	Ch_6	0.23261125713767788		False	False	False	True	True	False	False	False
ptg001867l	30156	37.74373259052925	9147	ALIGNED_DISCARDED	Ch_8	0.10936463721979042	ptg003371l	True	True	False	False	False	False	False	False
ptg001868l	23275	37.31041890440387	12967	ALIGNED_DISCARDED	Ch_8	0.17641245972073039	ptg003371l	True	True	False	False	False	False	False	False
ptg001869l	1458300	40.53980662415141	27542	ALIGNED_RETAINED	Ch_6	0.015531783583624769		False	False	False	True	True	True	False	False
ptg001870l	202066	39.30201023427989	70833	ALIGNED_RETAINED	Ch_3	0.1152643195787515		False	False	False	True	True	False	False	False
ptg001871l	34878	34.870118699466715	8213	ALIGNED_RETAINED	Ch_6	0.21784505992316072		False	False	False	False	True	False	False	False
ptg001872l	104279	40.25738643446907	27092	ALIGNED_RETAINED	Ch_7	0.1880819724009628		False	False	False	False	False	False	False	True
ptg001873l	57787	44.65710280859017	4329	ALIGNED_DISCARDED	Scaffold_5022	0.03860729921954765	ptg002852l	True	False	False	False	False	False	False	False
ptg001874l	31358	40.27361438867275	3305	ALIGNED_RETAINED	Scaffold_1920	0.06878627463486192		False	False	False	True	False	False	False	False
ptg001875l	41320	37.72507260406583	9001	ALIGNED_DISCARDED	Scaffold_5216	0.19329622458857695	ptg003041l	True	True	False	False	False	False	False	False
ptg001876l	72328	42.1800685764849	11131	ALIGNED_DISCARDED	Scaffold_5087	0.11616524720716735	ptg001894l	True	True	False	False	False	False	False	False
ptg001877l	19177	37.591906971893415	10046	ALIGNED_DISCARDED	Scaffold_426	0.35740731084111177	ptg003206l	True	False	False	False	False	False	False	False
ptg001878l	27478	37.76839653541015	8861	ALIGNED_DISCARDED	Scaffold_462	0.30882888128684766	ptg003275l	True	False	False	False	False	False	False	False
ptg001879l	40154	37.36364994770135	8768	ALIGNED_DISCARDED	Scaffold_426	0.10163371021566968	ptg003206l	True	False	False	False	False	False	False	False
ptg001880l	25889	38.309706825292594	9001	ALIGNED_DISCARDED	Scaffold_5216	0.3110973772644753	ptg003041l	True	True	False	False	False	False	False	False
ptg001881l	34636	38.07021596027255	12600	ALIGNED_DISCARDED	Scaffold_426	0.2580263309851022	ptg003206l	True	False	False	False	False	False	False	False
ptg001882l	47308	43.2696372706519	12632	ALIGNED_DISCARDED	Ch_9	0.24693497928468758	ptg002224l	True	True	False	False	False	False	False	False
ptg001883l	31756	37.54566066255196	9971	ALIGNED_DISCARDED	Scaffold_462	0.29799093084771383	ptg003275l	True	False	False	False	False	False	False	False
ptg001884l	17674	37.42220210478669	11334	ALIGNED_DISCARDED	Ch_8	0.18167930293085888	ptg003371l	True	True	False	False	False	False	False	False
ptg001885l	36454	38.25643276458002	11514	ALIGNED_DISCARDED	Scaffold_426	0.21726010863005432	ptg003206l	True	False	False	False	False	False	False	False
ptg001886l	18807	39.04397298878077	554	ALIGNED_DISCARDED	Scaffold_5216	0.021109161482426756	ptg003041l	True	False	False	False	False	False	False	False
ptg001887l	16477	37.403653577714394	7246	ALIGNED_DISCARDED	Scaffold_462	0.41093645687928626	ptg003275l	True	False	False	False	False	False	False	False
ptg001888l	94592	47.32006935047362	11284	ALIGNED_DISCARDED	Ch_8	0.052224289580514206	ptg003371l	True	True	False	False	False	False	False	False
ptg001889l	55338	39.51895623260689	13549	ALIGNED_DISCARDED	Scaffold_4996	0.2194875131013047	ptg003074l	True	True	False	False	False	False	False	False
ptg001890l	109737	39.50445155234789	13021	ALIGNED_RETAINED	Ch_6	0.08933176594949743		False	False	False	True	True	False	False	False
ptg001891l	22800	38.61842105263158	11113	ALIGNED_DISCARDED	Scaffold_5087	0.364780701754386	ptg001894l	True	False	False	False	False	False	False	False
ptg001892l	77852	43.2577197759852	11386	ALIGNED_DISCARDED	Scaffold_5087	0.11670862662487798	ptg001894l	True	True	False	False	False	False	False	False
ptg001893l	26782	38.56321409902173	8220	ALIGNED_DISCARDED	Scaffold_5216	0.2770517511761631	ptg003041l	True	False	False	False	False	False	False	False
ptg001894l	19242	38.61344974534872	11113	ALIGNED_RETAINED	Scaffold_5087	0.43114021411495684		False	False	False	True	False	False	False	False
ptg001895l	44328	38.591860674968416	25775	ALIGNED_DISCARDED	Ch_1	0.2820790471034109	ptg003177l	True	True	False	False	False	False	False	False
ptg001896l	186447	49.05361845457422	18004	ALIGNED_DISCARDED	Scaffold_4292	0.06275778103160684	ptg002155l	True	True	False	False	False	False	False	False
ptg001897l	36494	38.78171754260975	11113	ALIGNED_DISCARDED	Scaffold_5087	0.22469447032388887	ptg001894l	True	False	False	False	False	False	False	False
ptg001898l	16667	38.15323693526129	1517	ALIGNED_RETAINED	Scaffold_571	0.08207835843283134		False	False	False	False	False	False	False	True
ptg001899l	10263	37.62057877813505	8547	ALIGNED_RETAINED	Scaffold_4550	0.2626912208905778		False	False	False	True	False	False	False	False
ptg001900l	38243	40.02301074706482	8768	ALIGNED_DISCARDED	Scaffold_426	0.14057474570509637	ptg003206l	True	False	False	False	False	False	False	False
ptg001901l	22912	38.76571229050279	8231	ALIGNED_DISCARDED	Scaffold_5216	0.32589909217877094	ptg003041l	True	False	False	False	False	False	False	False
ptg001902l	15286	38.178725631296615	13512	ALIGNED_RETAINED	Ch_3	0.782938636660997		False	False	False	True	False	False	False	False
ptg001903l	79940	33.94796097072805	597	ALIGNED_RETAINED	Ch_1	0.0065924443332499374		False	False	False	False	True	False	False	False
ptg001904l	52486	36.78885798117593	27140	ALIGNED_RETAINED	Ch_2	0.45511183934763555		False	False	False	False	False	False	False	True
ptg001905l	89831	38.3030357003707	10966	ALIGNED_DISCARDED	Scaffold_247	0.09344213022230632	ptg002055l	True	True	False	False	False	False	False	False
ptg001906l	80807	35.30387218929053	8944	ALIGNED_RETAINED	Scaffold_869	0.10075859764624352		False	False	False	True	False	False	False	False
ptg001907l	76869	40.49616880667109	10138	ALIGNED_DISCARDED	Scaffold_5087	0.11399914139640167	ptg001894l	True	False	False	False	False	False	False	False
ptg001908l	21510	36.164574616457465	5977	ALIGNED_DISCARDED	Scaffold_1510	0.13668061366806136	ptg002233l	True	True	False	False	False	False	False	False
ptg001909l	45636	37.36304671750372	5988	ALIGNED_DISCARDED	Scaffold_1510	0.0699009553860987	ptg002233l	True	True	False	False	False	False	False	False
ptg001910l	35181	34.2173332196356	5988	ALIGNED_DISCARDED	Scaffold_1510	0.09584719024473437	ptg002233l	True	True	False	False	False	False	False	False
ptg001911l	13140	32.10806697108067	2407	ALIGNED_DISCARDED	Scaffold_1510	0.1141552511415525	ptg002233l	True	True	False	False	False	False	False	False
ptg001912l	11757	31.19843497490857	1062	ALIGNED_DISCARDED	Scaffold_1510	0.07655014034192396	ptg002233l	True	True	False	False	False	False	False	False
ptg001913l	20045	36.57770017460714	5988	ALIGNED_DISCARDED	Scaffold_1510	0.16747318533300073	ptg002233l	True	True	False	False	False	False	False	False
ptg001914l	185081	43.812168726125314	15294	ALIGNED_DISCARDED	Scaffold_260	0.062842755334151	ptg001413l	True	False	False	False	False	False	False	False
ptg001915l	92290	50.23079423556182	4376	ALIGNED_DISCARDED	Scaffold_2949	0.041878860114855344	ptg002811l	True	False	False	False	False	False	False	False
ptg001916l	151551	48.7255115439687	7922	ALIGNED_DISCARDED	Ch_10	0.045806362214700004	ptg002075l	True	False	False	False	False	False	False	False
ptg001917l	80723	43.521672881334936	14658	ALIGNED_RETAINED	Ch_3	0.10243672807006678		False	False	False	True	True	False	False	False
ptg001918l	53875	39.79953596287703	9900	ALIGNED_RETAINED	Scaffold_4691	0.04141067285382831		False	False	False	False	True	False	False	False
ptg001919l	134748	37.70519785080298	12922	ALIGNED_DISCARDED	Ch_3	0.058783803841244396	ptg001160l	True	False	False	False	False	False	False	False
ptg001920l	365036	39.30845176914058	210460	ALIGNED_RETAINED	Ch_1	0.26166186348743686		False	False	False	True	False	False	False	False
ptg001921l	49827	38.70190860376904	14957	ALIGNED_DISCARDED	Ch_8	0.14433941437373313	ptg003371l	True	True	False	False	False	False	False	False
ptg001922l	218945	42.23526456415995	43965	ALIGNED_RETAINED	Ch_1	0.08521774874968599		False	False	False	True	True	False	False	False
ptg001923l	327109	47.82656545677435	10047	ALIGNED_RETAINED	Scaffold_72	0.023460069884961892		False	True	False	False	False	True	True	False
ptg001924l	77472	41.69506402313094	36211	ALIGNED_RETAINED	Ch_1	0.21596189591078066		False	False	False	False	False	False	False	False
ptg001925l	57166	37.914144771367596	11113	ALIGNED_DISCARDED	Scaffold_5087	0.14398418640450616	ptg001894l	True	False	False	False	False	False	False	False
ptg001926l	277627	42.07407780943496	10966	ALIGNED_DISCARDED	Scaffold_247	0.03237437280956103	ptg001156l	True	True	False	False	False	False	False	False
ptg001927l	52346	42.45596607190617	3594	ALIGNED_RETAINED	Ch_4	0.04495090360294961		False	False	False	True	True	False	False	False
ptg001928l	244117	45.568313554566046	14326	ALIGNED_DISCARDED	Scaffold_279	0.04785819914221459	ptg002021l	True	True	False	False	False	False	False	False
ptg001929l	81230	44.83811399729164	14950	ALIGNED_RETAINED	Scaffold_93	0.1451187984734704		False	False	False	True	False	False	False	False
ptg001930l	240254	42.97285372980262	9238	ALIGNED_DISCARDED	Scaffold_247	0.031200313002072808	ptg001156l	True	True	False	False	False	False	False	False
ptg001931l	140235	41.212963953363996	14972	ALIGNED_DISCARDED	Ch_4	0.07450351196206367	ptg001506l	True	True	False	False	False	False	False	False
ptg001932l	235058	39.391128997949444	10571	ALIGNED_DISCARDED	Scaffold_5087	0.03330241897744386	ptg001547l	True	True	False	False	False	False	False	False
ptg001933l	45574	36.79071400359854	47075	ALIGNED_RETAINED	Ch_10	0.5378724711458288		False	False	False	True	False	False	False	False
ptg001934l	159522	42.061909955993535	14326	ALIGNED_DISCARDED	Scaffold_279	0.07346949010167876	ptg002021l	True	False	False	False	False	False	False	False
ptg001935l	73812	37.47764591123395	7508	ALIGNED_RETAINED	Ch_9	0.08558229014252425		False	False	False	True	True	False	False	False
ptg001936l	68539	50.378616554078704	1794	ALIGNED_RETAINED	Ch_6	0.010636280074118385		False	False	False	False	True	False	False	False
ptg001937l	71136	38.63444669365722	16612	ALIGNED_DISCARDED	Ch_11	0.1630538686459739	ptg002068l	True	False	False	False	False	False	False	False
ptg001938l	43483	37.79638019455879	30267	ALIGNED_RETAINED	Ch_2	0.5893797576064209		False	False	False	False	False	False	False	False
ptg001939l	66502	42.72803825448859	14636	ALIGNED_RETAINED	Ch_9	0.1559050855613365		False	False	False	True	True	False	False	False
ptg001940l	30299	38.72074985973135	14717	ALIGNED_DISCARDED	Ch_8	0.23367107825340772	ptg003371l	True	True	False	False	False	False	False	False
ptg001941l	145883	38.650836629353655	86088	ALIGNED_RETAINED	Ch_4	0.13054296936586168		False	False	False	False	True	False	False	False
ptg001942l	55771	38.15423786555737	10966	ALIGNED_DISCARDED	Scaffold_247	0.16158935647558767	ptg002055l	True	True	False	False	False	False	False	False
ptg001943c	64784	39.884848110644604	21584	ALIGNED_RETAINED	Scaffold_5325	0.27335453198320575		False	False	False	True	False	False	False	False
ptg001944l	113412	50.11903502274892	6234	ALIGNED_DISCARDED	Scaffold_2125	0.03775614573413748	ptg002460l	True	True	False	False	False	False	False	False
ptg001945l	45787	51.96671544324808	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001946l	105918	51.844823353915295	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001947l	24898	44.44533697485742	7544	ALIGNED_DISCARDED	Scaffold_104	0.21539882721503736	ptg002031l	True	False	False	False	False	False	False	False
ptg001948l	95323	49.066856897076256	15378	ALIGNED_DISCARDED	Scaffold_426	0.05177134584517902	ptg003206l	True	True	False	False	False	False	False	False
ptg001949l	87478	51.72386199958847	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001950l	86198	51.57312234622613	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001951l	52871	51.78831495526849	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001952l	26511	51.70306665157859	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001953l	517069	48.20149728566207	18004	ALIGNED_DISCARDED	Scaffold_4292	0.020910168662209492	ptg002155l	True	True	False	False	False	False	False	False
ptg001954l	42584	51.85515686642871	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001955l	67308	51.92547691210554	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001956l	19319	51.622754800973134	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001957l	68383	48.41992892970475	13842	ALIGNED_DISCARDED	Scaffold_4808	0.17672520948188877	ptg003168l	True	True	False	False	False	False	False	False
ptg001958l	141258	51.827861076894756	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001959l	72313	50.35332512826186	6665	ALIGNED_DISCARDED	Scaffold_247	0.07564338362396802	ptg002055l	True	False	False	False	False	False	False	False
ptg001960l	65292	51.57293389695522	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001961l	130589	42.90866765194618	15378	ALIGNED_RETAINED	Scaffold_426	0.0377060855049047		True	True	False	False	False	True	True	False
ptg001962l	30928	51.97555613036731	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001963l	117314	51.89235726341273	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001964l	73840	43.96533044420368	18004	ALIGNED_DISCARDED	Scaffold_4292	0.1924972914409534	ptg002155l	True	False	False	False	False	False	False	False
ptg001965l	55219	51.960375957550845	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001966l	27456	51.51879370629371	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001967l	39603	51.76628033229805	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001968l	8814	51.54299977308827	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001969l	31616	51.780743927125506	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001970l	28279	51.88302273772057	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001971l	15879	51.62793626802695	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001972l	50386	51.60957408804033	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001973l	42677	51.80073575930829	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001974l	37101	48.99598393574297	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001975l	228398	45.020096498218024	14326	ALIGNED_DISCARDED	Scaffold_279	0.050547728088687294	ptg002021l	True	False	False	False	False	False	False	False
ptg001976l	24469	51.46920593403899	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001977l	43231	51.9210751544031	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001978l	22015	51.75562116738587	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001979l	78810	51.69394746859536	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001980l	65528	51.785496276400934	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001981l	31128	51.62875867386276	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001982l	47348	52.57666638506379	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001983l	20808	51.83102652825836	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001984l	151765	51.3333113695516	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001985l	21215	51.468300730615134	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg001986l	26063	49.05037793039942	6439	ALIGNED_RETAINED	Scaffold_1365	0.12293289337374823		False	False	False	False	False	False	False	True
ptg001987l	31538	36.30858012556281	12049	ALIGNED_DISCARDED	Ch_11	0.3710761620901769	ptg002068l	True	False	False	False	False	False	False	False
ptg001988l	318945	40.847795074385864	14957	ALIGNED_RETAINED	Ch_8	0.03552336609760304		False	False	False	True	True	True	False	False
ptg001989l	269115	46.04834364491017	12192	ALIGNED_DISCARDED	Ch_9	0.03427159392824629	ptg002496l	True	False	False	False	False	False	False	False
ptg001990l	31918	53.59358355786703	10047	ALIGNED_DISCARDED	Scaffold_72	0.2287424024061658	ptg003231l	True	True	False	False	False	False	False	False
ptg001991l	79768	54.66603149132484	10177	ALIGNED_DISCARDED	Scaffold_72	0.08833116036505867	ptg003089l	True	True	False	False	False	False	False	False
ptg001992l	22762	55.30269747825323	10342	ALIGNED_DISCARDED	Scaffold_742	0.2811264388015113	ptg002240l	True	True	False	False	False	False	False	False
ptg001993l	33916	53.61481306757872	10177	ALIGNED_DISCARDED	Scaffold_72	0.2180386838070527	ptg003089l	True	True	False	False	False	False	False	False
ptg001994l	17932	54.65090341289315	10938	ALIGNED_DISCARDED	Scaffold_742	0.3865714923042605	ptg002240l	True	False	False	False	False	False	False	False
ptg001995l	92686	54.51524502082299	2849	ALIGNED_DISCARDED	Scaffold_742	0.01875148350344173	ptg002240l	True	False	False	False	False	False	False	False
ptg001996l	42206	54.61782684926314	15855	ALIGNED_DISCARDED	Scaffold_72	0.018812491115007345	ptg003231l	True	True	False	False	False	False	False	False
ptg001997l	81737	55.09377638034183	8436	ALIGNED_DISCARDED	Scaffold_742	0.06561288033571087	ptg002240l	True	True	False	False	False	False	False	False
ptg001998l	41763	54.842803438450304	10177	ALIGNED_DISCARDED	Scaffold_72	0.1799200249024256	ptg003089l	True	True	False	False	False	False	False	False
ptg001999l	15558	53.07880190255817	10177	ALIGNED_DISCARDED	Scaffold_72	0.4654839953721558	ptg003231l	True	True	False	False	False	False	False	False
ptg002000l	186713	37.23522197168917	135460	ALIGNED_RETAINED	Ch_10	0.20399222335884487		False	False	False	True	True	False	False	False
ptg002001l	61030	48.957889562510246	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002002l	51615	51.70202460525041	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002003l	64222	51.686338015010435	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002004l	42435	37.711794509249444	25374	ALIGNED_DISCARDED	Ch_1	0.15656887003652645	ptg003177l	True	True	False	False	False	False	False	False
ptg002005l	69124	46.6943463919912	10966	ALIGNED_DISCARDED	Scaffold_247	0.12976679590301488	ptg002055l	True	True	False	False	False	False	False	False
ptg002006l	178367	43.112795528320824	10966	ALIGNED_DISCARDED	Scaffold_247	0.05034563568373074	ptg001156l	True	True	False	False	False	False	False	False
ptg002007l	96901	43.774574049803405	10966	ALIGNED_DISCARDED	Scaffold_247	0.08860589673997173	ptg002055l	True	True	False	False	False	False	False	False
ptg002008l	55701	38.39069316529326	8108	ALIGNED_DISCARDED	Scaffold_5239	0.10848997325003142	ptg002012l	True	True	False	False	False	False	False	False
ptg002009l	31118	37.852689761552796	8108	ALIGNED_DISCARDED	Scaffold_5239	0.19493540715984317	ptg002012l	True	False	False	False	False	False	False	False
ptg002010l	21569	37.233993231026005	3900	ALIGNED_DISCARDED	Scaffold_5524	0.17488061569845612	ptg001240l	True	False	False	False	False	False	False	False
ptg002011l	34702	37.309088813324884	8576	ALIGNED_DISCARDED	Scaffold_247	0.19990202293815917	ptg002055l	True	True	False	False	False	False	False	False
ptg002012l	9744	38.372331691297205	8108	ALIGNED_RETAINED	Scaffold_5239	0.6205870279146142		False	False	False	True	False	False	False	False
ptg002013l	24624	37.552794022092264	6979	ALIGNED_DISCARDED	Scaffold_104	0.21146036387264458	ptg002031l	True	False	False	False	False	False	False	False
ptg002014l	50576	40.724849731097756	2367	ALIGNED_RETAINED	Scaffold_5512	0.04189734261309712		False	False	False	False	False	False	False	True
ptg002015l	182217	43.32087565924145	11759	ALIGNED_DISCARDED	Ch_9	0.05439668088048865	ptg001517l	True	True	False	False	False	False	False	False
ptg002016l	22059	36.774105807153546	7776	ALIGNED_RETAINED	Ch_10	0.10068452785711048		False	False	False	False	False	False	False	False
ptg002017l	250027	42.077855591596105	127361	ALIGNED_RETAINED	Ch_1	0.02254956464701812		False	False	False	False	False	False	False	False
ptg002018l	59959	42.30724328290999	15463	ALIGNED_DISCARDED	Ch_2	0.17663736886872697	ptg002570l	True	False	False	False	False	False	False	False
ptg002019l	252397	43.79925276449403	18642	ALIGNED_RETAINED	Ch_2	0.06324560117592523		False	False	False	True	True	False	False	False
ptg002020l	56825	43.22921249450066	20631	ALIGNED_DISCARDED	Ch_4	0.225692916849978	ptg001094l	True	False	False	False	False	False	False	False
ptg002021l	57297	45.501509677644556	14326	ALIGNED_RETAINED	Scaffold_279	0.20597937064767788		False	False	False	True	False	False	False	False
ptg002022l	47749	38.09713292424972	6954	ALIGNED_DISCARDED	Ch_8	0.13057865086179815	ptg003371l	True	False	False	False	False	False	False	False
ptg002023l	161861	46.301456187716624	8840	ALIGNED_DISCARDED	Ch_9	0.049190354687046293	ptg002224l	True	False	False	False	False	False	False	False
ptg002024l	33270	37.85993387436128	7993	ALIGNED_DISCARDED	Scaffold_5216	0.21584009618274722	ptg003041l	True	False	False	False	False	False	False	False
